timestamp,ueImsiComplete,numActiveUes,RRC.ConnMean,DRB.EstabSucc.5QI.UEID (numDrb),DRB.RelActNbr.5QI.UEID (0),L3 serving Id(m_cellId),UE (imsi),L3 serving SINR,L3 serving SINR 3gpp,L3 neigh Id 1 (cellId),L3 neigh SINR 1,L3 neigh SINR 3gpp 1 (convertedSinr),L3 neigh Id 2 (cellId),L3 neigh SINR 2,L3 neigh SINR 3gpp 2 (convertedSinr),L3 neigh Id 3 (cellId),L3 neigh SINR 3,L3 neigh SINR 3gpp 3 (convertedSinr),L3 neigh Id 4 (cellId),L3 neigh SINR 4,L3 neigh SINR 3gpp 4 (convertedSinr),L3 neigh Id 5 (cellId),L3 neigh SINR 5,L3 neigh SINR 3gpp 5 (convertedSinr),L3 neigh Id 6 (cellId),L3 neigh SINR 6,L3 neigh SINR 3gpp 6 (convertedSinr),L3 neigh Id 7 (cellId),L3 neigh SINR 7,L3 neigh SINR 3gpp 7 (convertedSinr),L3 neigh Id 8 (cellId),L3 neigh SINR 8,L3 neigh SINR 3gpp 8 (convertedSinr)
1771730699848,00004,6,3,0,0,2,4,18.780109,84.000000,8,3.783935,54.000000,5,0.488431,47.000000,6,-1.704618,43.000000,4,-2.455004,41.000000,3,-17.368715,11.000000,7,-19.005049,8.000000,,,,,,
1771730699848,00006,6,3,0,0,2,6,23.115063,93.000000,8,13.433610,73.000000,3,10.796153,68.000000,5,9.618340,66.000000,6,5.961030,58.000000,4,5.606606,58.000000,7,1.334817,49.000000,,,,,,
1771730699848,00007,6,3,0,0,2,7,19.146309,85.000000,4,10.704056,68.000000,3,-1.737804,43.000000,7,-2.723092,41.000000,8,-8.360822,30.000000,5,-11.945783,22.000000,6,-17.223458,12.000000,,,,,,
1771730699848,00010,6,3,0,0,2,10,15.712922,78.000000,7,12.021157,71.000000,6,0.540266,47.000000,3,0.272838,47.000000,8,-1.206531,44.000000,5,-10.075534,26.000000,4,-12.222192,22.000000,,,,,,
1771730699848,00013,6,3,0,0,2,13,86.453544,127.000000,7,5.428501,57.000000,4,5.125149,57.000000,6,0.993979,48.000000,5,-5.049245,36.000000,3,-7.087027,32.000000,8,-11.603525,23.000000,,,,,,
1771730699848,00020,6,3,0,0,2,20,10.055970,67.000000,8,9.878044,66.000000,3,6.491679,59.000000,6,-2.393114,42.000000,7,-5.878495,35.000000,5,-16.338192,13.000000,4,-20.529057,5.000000,,,,,,
1771730699948,00004,6,6,0,0,2,4,19.504259,86.000000,8,3.627475,54.000000,4,0.542730,47.000000,6,-2.138102,42.000000,5,-8.987127,28.000000,7,-14.244353,18.000000,3,-15.862452,14.000000,,,,,,
1771730699948,00006,6,6,0,0,2,6,44.899963,127.000000,8,17.151048,81.000000,3,13.542609,74.000000,5,8.046859,63.000000,4,6.772139,60.000000,7,3.144551,53.000000,6,1.868759,50.000000,,,,,,
1771730699948,00007,6,6,0,0,2,7,19.497983,86.000000,4,11.088091,69.000000,3,-1.370822,44.000000,8,-4.251450,38.000000,7,-6.921793,32.000000,5,-12.912755,20.000000,6,-21.094312,4.000000,,,,,,
1771730699948,00010,6,6,0,0,2,10,16.796747,80.000000,7,4.112262,55.000000,8,3.529454,53.000000,6,0.283544,47.000000,3,-1.467328,43.000000,5,-7.352760,32.000000,4,-14.136215,18.000000,,,,,,
