timestamp,ueImsiComplete,numActiveUes,RRC.ConnMean,DRB.EstabSucc.5QI.UEID (numDrb),DRB.RelActNbr.5QI.UEID (0),L3 serving Id(m_cellId),UE (imsi),L3 serving SINR,L3 serving SINR 3gpp,L3 neigh Id 1 (cellId),L3 neigh SINR 1,L3 neigh SINR 3gpp 1 (convertedSinr),L3 neigh Id 2 (cellId),L3 neigh SINR 2,L3 neigh SINR 3gpp 2 (convertedSinr),L3 neigh Id 3 (cellId),L3 neigh SINR 3,L3 neigh SINR 3gpp 3 (convertedSinr),L3 neigh Id 4 (cellId),L3 neigh SINR 4,L3 neigh SINR 3gpp 4 (convertedSinr),L3 neigh Id 5 (cellId),L3 neigh SINR 5,L3 neigh SINR 3gpp 5 (convertedSinr),L3 neigh Id 6 (cellId),L3 neigh SINR 6,L3 neigh SINR 3gpp 6 (convertedSinr),L3 neigh Id 7 (cellId),L3 neigh SINR 7,L3 neigh SINR 3gpp 7 (convertedSinr),L3 neigh Id 8 (cellId),L3 neigh SINR 8,L3 neigh SINR 3gpp 8 (convertedSinr)
1771730914331,00001,3,1,0,0,8,1,16.724744,80.000000,2,14.812002,76.000000,7,14.779369,76.000000,6,-2.540970,41.000000,4,-4.028593,38.000000,5,-19.687171,7.000000,3,-27.691162,0.000000,,,,,,
1771730914331,00018,3,1,0,0,8,18,12.900952,72.000000,2,6.210793,59.000000,3,3.742254,54.000000,4,2.562491,52.000000,7,-2.820616,41.000000,5,-6.871103,33.000000,6,-23.388720,0.000000,,,,,,
1771730914331,00019,3,1,0,0,8,19,23.268988,93.000000,3,3.535720,53.000000,2,-0.934414,44.000000,4,-8.761249,29.000000,6,-14.287610,18.000000,5,-16.653655,13.000000,7,-18.593595,9.000000,,,,,,
1771730914431,00001,3,3,0,0,8,1,18.158141,83.000000,7,16.251479,79.000000,2,15.967625,79.000000,4,-5.190454,36.000000,6,-6.992196,32.000000,5,-22.364642,1.000000,3,-30.185349,0.000000,,,,,,
1771730914431,00018,3,3,0,0,8,18,14.495543,76.000000,2,3.926735,54.000000,3,3.465739,53.000000,4,1.143748,49.000000,7,-5.610983,35.000000,5,-11.677906,23.000000,6,-24.908180,0.000000,,,,,,
1771730914431,00019,3,3,0,0,8,19,25.332650,97.000000,2,1.385548,49.000000,3,-0.116020,46.000000,4,-12.552275,21.000000,5,-14.132361,18.000000,6,-14.453247,17.000000,7,-19.267628,8.000000,,,,,,
1771730914531,00001,3,3,0,0,8,1,17.883272,82.000000,2,15.635682,78.000000,7,14.544044,76.000000,4,-5.959149,34.000000,6,-10.895097,24.000000,5,-22.171200,2.000000,3,-29.037147,0.000000,,,,,,
1771730914531,00018,3,3,0,0,8,18,13.043444,73.000000,4,3.981090,54.000000,2,3.339366,53.000000,3,-1.186625,44.000000,7,-2.948931,40.000000,5,-9.396420,27.000000,6,-24.032558,0.000000,,,,,,
1771730914531,00019,3,3,0,0,8,19,25.894388,99.000000,3,7.224215,61.000000,2,4.096706,55.000000,4,-9.960362,26.000000,5,-11.402514,23.000000,6,-15.246337,16.000000,7,-16.029180,14.000000,,,,,,
1771730914631,00001,3,3,0,0,8,1,19.422456,86.000000,2,14.468337,76.000000,7,13.152647,73.000000,6,-4.263282,38.000000,4,-6.091798,34.000000,5,-20.875840,4.000000,3,-25.682758,0.000000,,,,,,
1771730914631,00018,3,3,0,0,8,18,15.046548,77.000000,2,6.623087,60.000000,4,5.100936,57.000000,3,2.842655,52.000000,7,-6.657021,33.000000,5,-8.141111,30.000000,6,-25.160905,0.000000,,,,,,
