timestamp,ueImsiComplete,numActiveUes,RRC.ConnMean,DRB.EstabSucc.5QI.UEID (numDrb),DRB.RelActNbr.5QI.UEID (0),L3 serving Id(m_cellId),UE (imsi),L3 serving SINR,L3 serving SINR 3gpp,L3 neigh Id 1 (cellId),L3 neigh SINR 1,L3 neigh SINR 3gpp 1 (convertedSinr),L3 neigh Id 2 (cellId),L3 neigh SINR 2,L3 neigh SINR 3gpp 2 (convertedSinr),L3 neigh Id 3 (cellId),L3 neigh SINR 3,L3 neigh SINR 3gpp 3 (convertedSinr),L3 neigh Id 4 (cellId),L3 neigh SINR 4,L3 neigh SINR 3gpp 4 (convertedSinr),L3 neigh Id 5 (cellId),L3 neigh SINR 5,L3 neigh SINR 3gpp 5 (convertedSinr),L3 neigh Id 6 (cellId),L3 neigh SINR 6,L3 neigh SINR 3gpp 6 (convertedSinr),L3 neigh Id 7 (cellId),L3 neigh SINR 7,L3 neigh SINR 3gpp 7 (convertedSinr),L3 neigh Id 8 (cellId),L3 neigh SINR 8,L3 neigh SINR 3gpp 8 (convertedSinr)
1771730914331,00008,1,0,0,0,4,8,14.094066,75.000000,5,9.139712,65.000000,3,0.806326,48.000000,2,-1.378564,44.000000,6,-7.679551,31.000000,8,-20.034166,6.000000,7,-22.835058,0.000000,,,,,,
1771730914431,00008,1,1,0,0,4,8,11.227062,69.000000,5,16.377053,79.000000,3,-2.564683,41.000000,2,-5.092595,36.000000,6,-12.500409,21.000000,8,-14.527753,17.000000,7,-23.968915,0.000000,,,,,,
1771730914531,00008,1,1,0,0,4,8,11.694322,70.000000,5,11.528413,70.000000,2,-0.421242,46.000000,3,-3.973381,38.000000,6,-12.783273,21.000000,8,-15.465247,15.000000,7,-24.048387,0.000000,,,,,,
1771730914631,00008,1,1,0,0,4,8,11.798388,70.000000,5,13.675496,74.000000,2,0.724334,48.000000,3,-4.919848,36.000000,6,-11.491845,23.000000,8,-18.168521,10.000000,7,-21.855918,2.000000,,,,,,
1771730914731,00008,1,1,0,0,4,8,15.681950,78.000000,5,15.428201,77.000000,2,2.944480,52.000000,3,-9.743720,27.000000,6,-13.473773,19.000000,8,-13.781415,19.000000,7,-25.176251,0.000000,,,,,,
1771730914831,00008,1,1,0,0,4,8,7.164658,61.000000,5,10.308183,67.000000,2,3.302168,53.000000,3,-13.537606,19.000000,8,-13.684985,19.000000,6,-14.110724,18.000000,7,-23.702578,0.000000,,,,,,
1771730915031,00008,1,0,0,0,4,8,22.362909,91.000000,5,6.150535,59.000000,2,3.295393,53.000000,6,-11.966143,22.000000,3,-13.179179,20.000000,8,-16.516891,13.000000,7,-20.797255,4.000000,,,,,,
1771730915131,00008,1,1,0,0,4,8,9.404596,65.000000,2,2.981453,52.000000,5,2.466907,51.000000,6,-13.324930,20.000000,3,-14.458105,17.000000,8,-17.086601,12.000000,7,-19.604969,7.000000,,,,,,
1771730915231,00008,1,1,0,0,4,8,10.524261,68.000000,5,4.958870,56.000000,2,3.739342,54.000000,3,-15.001401,16.000000,6,-15.033557,16.000000,7,-18.784724,8.000000,8,-18.996976,8.000000,,,,,,
1771730915331,00008,1,1,0,0,4,8,13.860493,74.000000,5,3.229645,53.000000,2,0.027616,46.000000,3,-12.816554,21.000000,6,-12.893932,20.000000,8,-20.005729,6.000000,7,-21.245282,4.000000,,,,,,
1771730915431,00008,2,1,0,0,4,8,12.460935,71.000000,2,1.958060,50.000000,5,0.497330,47.000000,3,-10.754798,25.000000,6,-12.040718,22.000000,8,-17.694083,11.000000,7,-23.472618,0.000000,,,,,,
1771730915431,00002,2,1,0,0,4,2,9.547661,66.000000,2,10.635864,68.000000,3,5.932489,58.000000,5,-3.677559,39.000000,6,-11.874984,22.000000,8,-20.279467,5.000000,7,-22.239819,2.000000,,,,,,
1771730915531,00008,2,2,0,0,4,8,12.364741,71.000000,2,1.403835,49.000000,5,-3.048394,40.000000,3,-11.178115,24.000000,6,-12.543008,21.000000,8,-20.734273,5.000000,7,-22.266917,1.000000,,,,,,
1771730915531,00002,2,2,0,0,4,2,7.324273,61.000000,2,8.417783,63.000000,3,5.495790,57.000000,5,-2.386098,42.000000,6,-9.762870,27.000000,8,-20.723282,5.000000,7,-22.064972,2.000000,,,,,,
1771730915631,00008,1,1,0,0,4,8,8.383347,63.000000,5,-1.657723,43.000000,2,-3.574654,39.000000,6,-14.980195,16.000000,3,-15.068818,16.000000,7,-16.574422,13.000000,8,-18.082632,10.000000,,,,,,
1771730915731,00008,1,1,0,0,4,8,7.921344,62.000000,2,0.761066,48.000000,5,-3.468428,39.000000,6,-14.252818,18.000000,3,-18.834602,8.000000,7,-22.044277,2.000000,8,-23.989437,0.000000,,,,,,
1771730915831,00008,1,1,0,0,4,8,6.903717,60.000000,2,0.524378,47.000000,5,-1.792937,43.000000,6,-7.146718,32.000000,3,-12.491247,21.000000,7,-17.123672,12.000000,8,-22.094422,2.000000,,,,,,
1771730915931,00008,1,1,0,0,4,8,6.582861,60.000000,2,-3.111599,40.000000,3,-3.271632,40.000000,5,-5.461117,35.000000,6,-10.947678,24.000000,8,-15.944895,14.000000,7,-21.753885,3.000000,,,,,,
1771730916031,00008,1,1,0,0,4,8,4.381648,55.000000,2,1.514355,49.000000,3,-1.319327,44.000000,5,-3.384887,40.000000,6,-9.753063,27.000000,7,-17.865092,10.000000,8,-21.370698,3.000000,,,,,,
1771730916131,00008,1,1,0,0,4,8,7.456093,61.000000,2,4.221031,55.000000,5,-1.254911,44.000000,3,-7.656365,31.000000,6,-10.338044,26.000000,7,-14.571828,17.000000,8,-18.677463,9.000000,,,,,,
1771730916231,00008,1,1,0,0,4,8,9.318625,65.000000,2,1.135149,49.000000,5,-2.732212,41.000000,3,-3.342336,40.000000,6,-9.908207,26.000000,7,-15.023061,16.000000,8,-18.517895,9.000000,,,,,,
1771730916331,00008,1,1,0,0,4,8,10.419207,67.000000,2,8.183358,63.000000,3,-0.769281,45.000000,5,-4.091093,38.000000,6,-9.715299,27.000000,7,-17.880985,10.000000,8,-21.457157,3.000000,,,,,,
1771730916431,00008,1,1,0,0,4,8,8.167230,63.000000,2,2.358345,51.000000,3,0.053523,46.000000,5,-3.822305,39.000000,6,-9.929555,26.000000,7,-15.213869,16.000000,8,-22.603055,1.000000,,,,,,
1771730916531,00008,1,1,0,0,4,8,12.556838,72.000000,2,3.781483,54.000000,3,-0.118774,46.000000,5,-1.407607,44.000000,6,-9.670573,27.000000,7,-17.170798,12.000000,8,-24.770788,0.000000,,,,,,
1771730916631,00008,1,1,0,0,4,8,8.271486,63.000000,2,0.268233,47.000000,5,-2.324475,42.000000,3,-2.653845,41.000000,6,-6.020714,34.000000,7,-17.642285,11.000000,8,-25.688924,0.000000,,,,,,
1771730916731,00008,1,1,0,0,4,8,10.710926,68.000000,2,6.228643,59.000000,3,1.866738,50.000000,6,-1.958182,42.000000,5,-3.495104,39.000000,7,-16.544434,13.000000,8,-26.222394,0.000000,,,,,,
1771730916831,00008,1,1,0,0,4,8,15.343844,77.000000,2,4.969339,56.000000,3,0.159961,47.000000,6,-5.757234,35.000000,5,-6.264378,34.000000,7,-18.915646,8.000000,8,-26.989304,0.000000,,,,,,
1771730916931,00008,1,1,0,0,4,8,7.480511,61.000000,2,7.059893,61.000000,6,2.283851,51.000000,5,0.173096,47.000000,3,-0.928566,44.000000,7,-20.278212,5.000000,8,-25.417883,0.000000,,,,,,
1771730917031,00008,1,1,0,0,4,8,7.981379,62.000000,2,6.720682,60.000000,6,3.520535,53.000000,5,2.423996,51.000000,3,-5.199281,36.000000,7,-17.540612,11.000000,8,-20.879610,4.000000,,,,,,
