timestamp,ueImsiComplete,numActiveUes,RRC.ConnMean,DRB.EstabSucc.5QI.UEID (numDrb),DRB.RelActNbr.5QI.UEID (0),L3 serving Id(m_cellId),UE (imsi),L3 serving SINR,L3 serving SINR 3gpp,L3 neigh Id 1 (cellId),L3 neigh SINR 1,L3 neigh SINR 3gpp 1 (convertedSinr),L3 neigh Id 2 (cellId),L3 neigh SINR 2,L3 neigh SINR 3gpp 2 (convertedSinr),L3 neigh Id 3 (cellId),L3 neigh SINR 3,L3 neigh SINR 3gpp 3 (convertedSinr),L3 neigh Id 4 (cellId),L3 neigh SINR 4,L3 neigh SINR 3gpp 4 (convertedSinr),L3 neigh Id 5 (cellId),L3 neigh SINR 5,L3 neigh SINR 3gpp 5 (convertedSinr),L3 neigh Id 6 (cellId),L3 neigh SINR 6,L3 neigh SINR 3gpp 6 (convertedSinr),L3 neigh Id 7 (cellId),L3 neigh SINR 7,L3 neigh SINR 3gpp 7 (convertedSinr),L3 neigh Id 8 (cellId),L3 neigh SINR 8,L3 neigh SINR 3gpp 8 (convertedSinr)
1771730860838,00003,3,1,0,0,6,3,14.601087,76.000000,3,9.411459,65.000000,2,6.210450,59.000000,4,6.132547,59.000000,5,-1.740021,43.000000,7,-4.803870,37.000000,8,-19.436273,7.000000,,,,,,
1771730860838,00010,3,1,0,0,6,10,23.859848,94.000000,5,15.696583,78.000000,2,4.069440,55.000000,7,0.874370,48.000000,8,-0.068975,46.000000,4,-5.000744,36.000000,3,-15.510707,15.000000,,,,,,
1771730860838,00014,3,1,0,0,6,14,6.649500,60.000000,5,8.162964,63.000000,7,6.746697,60.000000,4,-1.987780,42.000000,2,-2.929865,40.000000,3,-16.739566,13.000000,8,-30.891143,0.000000,,,,,,
1771730860938,00014,3,3,0,0,6,14,8.774893,64.000000,7,7.958805,62.000000,5,7.409928,61.000000,2,-1.321283,44.000000,4,-10.500760,25.000000,3,-15.833460,14.000000,8,-36.412248,0.000000,,,,,,
1771730860938,00002,3,3,0,0,6,2,-18.597374,9.000000,3,14.688430,76.000000,8,8.113828,63.000000,2,7.403199,61.000000,5,1.128274,49.000000,7,-4.936390,36.000000,4,-9.862904,26.000000,,,,,,
1771730860938,00012,3,3,0,0,6,12,-14.493426,17.000000,3,10.083247,67.000000,4,9.142435,65.000000,2,-1.616332,43.000000,5,-5.765619,35.000000,8,-9.333224,28.000000,7,-12.375903,21.000000,,,,,,
1771730861038,00009,1,1,0,0,6,9,-7.561025,31.000000,8,30.383724,108.000000,3,14.292566,75.000000,7,2.224003,51.000000,2,0.841012,48.000000,5,-0.079580,46.000000,4,-6.201611,34.000000,,,,,,
1771730861138,00002,3,3,0,0,6,2,-14.756837,17.000000,3,16.109427,79.000000,2,6.298337,59.000000,8,6.005831,58.000000,7,-0.081607,46.000000,5,-1.357295,44.000000,4,-15.618394,15.000000,,,,,,
1771730861138,00003,3,3,0,0,6,3,9.850516,66.000000,3,10.095694,67.000000,2,7.118991,61.000000,4,7.093293,61.000000,5,1.760044,50.000000,7,-5.939403,34.000000,8,-21.679021,3.000000,,,,,,
1771730861138,00014,3,3,0,0,6,14,7.767188,62.000000,5,10.643526,68.000000,7,6.279563,59.000000,2,-5.987065,34.000000,4,-8.038728,30.000000,3,-17.816885,10.000000,8,-36.478342,0.000000,,,,,,
1771730861238,00003,6,6,0,0,6,3,2.465540,51.000000,4,10.261026,67.000000,2,8.907240,64.000000,3,5.173416,57.000000,7,-1.441338,43.000000,5,-2.112867,42.000000,8,-23.354099,0.000000,,,,,,
1771730861238,00001,6,6,0,0,6,1,-18.505926,9.000000,3,22.100894,91.000000,2,9.732956,66.000000,4,4.189639,55.000000,7,-4.548959,37.000000,5,-11.885507,22.000000,8,-12.910499,20.000000,,,,,,
1771730861238,00004,6,6,0,0,6,4,2.144018,51.000000,2,17.841698,82.000000,8,13.315902,73.000000,7,10.440670,67.000000,4,-6.765595,33.000000,3,-16.681765,13.000000,5,-20.803905,4.000000,,,,,,
1771730861238,00012,6,6,0,0,6,12,-17.186283,12.000000,3,5.190792,57.000000,4,2.910211,52.000000,2,-3.033537,40.000000,8,-4.496115,37.000000,5,-8.599232,29.000000,7,-11.150850,24.000000,,,,,,
1771730861238,00013,6,6,0,0,6,13,-20.324559,5.000000,2,11.050822,69.000000,8,10.654713,68.000000,3,6.758225,60.000000,4,4.254829,55.000000,7,-5.354621,36.000000,5,-10.132366,26.000000,,,,,,
1771730861238,00006,6,6,0,0,6,6,-13.976335,18.000000,2,27.474931,102.000000,8,6.039933,59.000000,3,5.099745,57.000000,7,3.830044,54.000000,4,-1.398778,44.000000,5,-11.344183,23.000000,,,,,,
1771730861338,00003,3,3,0,0,6,3,3.437578,53.000000,2,10.014187,67.000000,4,6.005109,58.000000,3,3.116145,53.000000,5,-0.242864,46.000000,7,-3.110904,40.000000,8,-20.736700,5.000000,,,,,,
1771730861338,00013,3,3,0,0,6,13,-14.313133,18.000000,2,16.250774,79.000000,8,8.529215,64.000000,3,6.860826,60.000000,4,1.058197,48.000000,7,-0.520006,45.000000,5,-10.406247,25.000000,,,,,,
1771730861338,00006,3,3,0,0,6,6,-15.322547,15.000000,2,26.970038,101.000000,3,6.389507,59.000000,8,2.167108,51.000000,7,-4.350703,38.000000,4,-4.471225,37.000000,5,-10.067580,26.000000,,,,,,
