timestamp,ueImsiComplete,numActiveUes,RRC.ConnMean,DRB.EstabSucc.5QI.UEID (numDrb),DRB.RelActNbr.5QI.UEID (0),L3 serving Id(m_cellId),UE (imsi),L3 serving SINR,L3 serving SINR 3gpp,L3 neigh Id 1 (cellId),L3 neigh SINR 1,L3 neigh SINR 3gpp 1 (convertedSinr),L3 neigh Id 2 (cellId),L3 neigh SINR 2,L3 neigh SINR 3gpp 2 (convertedSinr),L3 neigh Id 3 (cellId),L3 neigh SINR 3,L3 neigh SINR 3gpp 3 (convertedSinr),L3 neigh Id 4 (cellId),L3 neigh SINR 4,L3 neigh SINR 3gpp 4 (convertedSinr),L3 neigh Id 5 (cellId),L3 neigh SINR 5,L3 neigh SINR 3gpp 5 (convertedSinr),L3 neigh Id 6 (cellId),L3 neigh SINR 6,L3 neigh SINR 3gpp 6 (convertedSinr),L3 neigh Id 7 (cellId),L3 neigh SINR 7,L3 neigh SINR 3gpp 7 (convertedSinr),L3 neigh Id 8 (cellId),L3 neigh SINR 8,L3 neigh SINR 3gpp 8 (convertedSinr)
1771730860838,00011,1,0,0,0,7,11,2.715482,52.000000,2,0.577406,48.000000,8,-0.724459,45.000000,6,-3.605549,39.000000,5,-7.162272,32.000000,3,-8.269080,30.000000,4,-18.157146,10.000000,,,,,,
1771730860938,00001,2,2,0,0,7,1,-7.705589,31.000000,3,22.137462,91.000000,2,4.655520,56.000000,4,1.454051,49.000000,8,-10.483358,25.000000,5,-13.547209,19.000000,6,-25.100068,0.000000,,,,,,
1771730860938,00013,2,2,0,0,7,13,-5.559777,35.000000,2,13.259806,73.000000,3,8.570796,64.000000,8,7.583038,62.000000,4,-5.943833,34.000000,5,-14.187104,18.000000,6,-16.208669,14.000000,,,,,,
1771730861038,00001,4,4,0,0,7,1,-8.244133,30.000000,3,20.145029,87.000000,2,4.456426,55.000000,4,3.897888,54.000000,8,-8.517279,29.000000,5,-13.260074,20.000000,6,-22.583075,1.000000,,,,,,
1771730861038,00013,4,4,0,0,7,13,-6.803457,33.000000,2,9.518724,66.000000,8,9.464278,65.000000,3,3.690145,54.000000,4,-1.156843,44.000000,5,-17.325038,11.000000,6,-17.967614,10.000000,,,,,,
1771730861038,00007,4,4,0,0,7,7,-0.915229,45.000000,6,15.731702,78.000000,5,13.967530,75.000000,4,-0.754453,45.000000,2,-6.298340,34.000000,3,-12.129856,22.000000,8,-26.032052,0.000000,,,,,,
1771730861038,00011,4,4,0,0,7,11,-0.689122,45.000000,2,0.797836,48.000000,8,-0.326937,46.000000,5,-4.572358,37.000000,6,-5.227821,36.000000,3,-8.182134,30.000000,4,-17.938275,10.000000,,,,,,
1771730861138,00001,2,2,0,0,7,1,-3.445995,39.000000,3,22.889832,93.000000,4,5.205890,57.000000,2,2.688085,52.000000,8,-7.757671,31.000000,5,-13.574007,19.000000,6,-22.172248,2.000000,,,,,,
1771730861138,00013,2,2,0,0,7,13,-3.501154,39.000000,2,10.858039,68.000000,8,6.065221,59.000000,3,4.608962,56.000000,4,-2.698353,41.000000,5,-10.474985,25.000000,6,-13.009015,20.000000,,,,,,
1771730861238,00011,1,1,0,0,7,11,-2.348698,42.000000,2,2.345135,51.000000,8,-3.610256,39.000000,3,-3.770793,39.000000,6,-4.730621,37.000000,5,-8.328966,30.000000,4,-12.958922,20.000000,,,,,,
1771730861338,00008,1,1,0,0,7,8,-22.525090,1.000000,4,11.235100,69.000000,2,11.227483,69.000000,3,1.375101,49.000000,5,-1.671084,43.000000,8,-11.090387,24.000000,6,-12.096795,22.000000,,,,,,
